"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
24, 5.089775557819575e-01, 8.204598232573018e-02, -2.133380643434516e-03, 7.500657323338684e-06, -6.744216990547672e-06, -3.100890749760839e-09, 2.991051323003929e-03, 1.866203559714851e-02, -1.878550579907805e-02
25, 4.884419721886429e-01, 8.298129357249381e-02, -2.369352529263313e-03, 8.862176394651551e-06, -5.383881082296569e-06, -4.313872703682533e-09, -1.327561922697073e-03, -2.232312275793926e-02, 2.235925687923336e-02
26, 4.679055302646672e-01, 8.378042687607798e-02, -2.622213090440944e-03, 1.002244388366968e-05, -4.422226330668949e-06, -5.632014454770260e-09, -8.158995627501840e-04, -2.038607653907630e-02, 2.040218575692416e-02
27, 4.473683381599377e-01, 8.443792485864535e-02, -2.373106384408048e-03, 9.180153593044709e-06, -4.171617916239273e-06, -6.337858161206658e-09, 1.069885148433631e-04, 8.529017638893641e-03, -8.528620097452162e-03
28, 4.268320512672840e-01, 8.494608838299691e-02, -1.982882084618325e-03, 7.713376193515015e-06, -4.298853729335794e-06, -4.544023585580020e-09, 1.160321648061363e-03, 5.824560035401363e-02, -5.825712476610229e-02
29, 4.062974098955335e-01, 8.529912870904928e-02, -1.497675507930562e-03, 6.088072302038930e-06, -6.023986974416936e-06, 1.357423766033696e-09, 6.501011866397395e-04, 2.641336292241187e-02, -2.641953261021002e-02
30, 3.856663308337839e-01, 8.547467408937533e-02, -1.691865124087715e-03, 6.769263084366670e-06, -5.000754907161289e-06, -2.153227535414970e-09, -3.718493559675307e-04, 3.850034035525442e-02, -3.849906171850188e-02
31, 3.649720004866293e-01, 8.542224297065508e-02, -7.739042414432221e-04, 3.232253943369993e-06, -7.827981209763383e-06, 3.308375507234933e-09, -9.515030836420347e-04, 1.173859914962921e-01, -1.173898434772389e-01
32, 3.442820033435732e-01, 8.512803973152938e-02, -1.164704568875004e-04, 7.911290750837288e-07, -9.919097693120320e-06, 1.115395095398888e-08, -2.026849847938656e-03, 1.018075011738943e-01, -1.018276667035036e-01
33, 3.235987538944571e-01, 8.458175251352659e-02, -6.675408177591165e-05, 8.205940096377736e-07, -1.192104556591646e-05, 1.459927014950694e-08, -3.087035216340157e-03, 8.841099322284189e-02, -8.846467519675159e-02
34, 3.029258171046558e-01, 8.377125883135456e-02, 2.986020681285371e-04, -4.765720837165762e-07, -1.425066994445116e-05, 1.741229803738075e-08, -7.541986030641960e-03, 1.530265102315638e-01, -1.532114044898142e-01
35, 2.822676243040023e-01, 8.268257218180740e-02, 1.215893477246105e-03, -3.758607391471459e-06, -1.957222114566346e-05, 2.785160409204232e-08, -1.450160561468372e-02, 2.366986640128486e-01, -2.371422350645222e-01
36, 2.616256890478262e-01, 8.130009753282584e-02, 2.426356846768059e-03, -8.136554491199079e-06, -2.767102805895995e-05, 4.003311340636653e-08, -2.633716407782038e-02, 3.459325223349811e-01, -3.469332268828548e-01
37, 2.410053414373143e-01, 7.960578423485309e-02, 5.001170785340937e-03, -1.816650799806428e-05, -3.925692082181154e-05, 6.343450457000997e-08, -3.685849938250656e-02, 4.064207142641461e-01, -4.080886192525779e-01
38, 2.204122452837928e-01, 7.757846272106372e-02, 6.645498318707289e-03, -2.387859784094246e-05, -5.140759881383088e-05, 8.033468397578443e-08, -5.466866693551786e-02, 5.034856450548668e-01, -5.064444590999925e-01
39, 1.998523582628621e-01, 7.519359997109729e-02, 1.093059657340290e-02, -3.950196773651419e-05, -6.809305703511582e-05, 1.189557225039101e-07, -4.812163161875119e-02, 4.037922147811787e-01, -4.066415211083312e-01
40, 1.793299527616636e-01, 7.242073440464471e-02, 1.205125787704683e-02, -4.223029045952821e-05, -7.467701474938195e-05, 1.306102823600389e-07, 3.815586929299839e-02, -2.303280709541966e-01, 2.334225525062166e-01
41, 1.588568207345041e-01, 6.922269340592808e-02, 6.989871543547866e-03, -2.095421607211436e-05, -5.584356997881168e-05, 8.802610317026019e-08, 8.543045692499809e-02, -5.171550739044408e-01, 5.241618898946936e-01
42, 1.384392929628509e-01, 6.555117846423618e-02, 4.907935279854482e-03, -1.251378369371934e-05, -3.736623138149364e-05, 6.658367847331028e-08, 5.356396559466751e-02, -2.849732339145890e-01, 2.899596074170429e-01
43, 1.180885184695759e-01, 6.134036441034853e-02, 4.353109174665494e-03, -9.765738350042238e-06, -2.870705640589277e-05, 5.827733539963021e-08, 2.677814050093145e-02, -1.239680756256944e-01, 1.268246403318114e-01
44, 9.782428987322267e-02, 5.650465444288082e-02, 4.527939426983453e-03, -1.047432742107455e-05, -2.218674587937447e-05, 5.536832500941776e-08, 3.206118065666381e-03, -1.348801312292792e-02, 1.386126251894690e-02
45, 7.767109074377353e-02, 5.090792986058080e-02, 4.833105490448766e-03, -9.971181118992908e-06, -1.960602256426912e-05, 5.607576620270866e-08, 2.041366006851144e-02, -5.699382625957658e-02, 6.046543082170998e-02
46, 5.766930157634073e-02, 4.432425781344113e-02, 4.687500880920561e-03, -1.001350182618866e-05, -1.195159981381675e-05, 5.052358217414994e-08, 7.181477523436804e-02, -1.674149973219023e-01, 1.819088096940335e-01
47, 3.790390000000000e-02, 3.630690000000000e-02, 6.533470358317342e-03, -1.549665003115387e-05, -9.431088933246860e-06, 4.197261636816136e-08, -3.422292142454991e-02, 1.650901723045202e-01, -1.639249099948302e-01
48, 1.815790000000000e-02, 2.570150000000000e-02, 3.064086369073534e-03, -2.546123790047514e-06, 6.952953088972806e-06, 6.586295668178093e-08, -2.868024938420474e-01, 6.325937258052663e-02, -2.440730040772497e-01
49, 0.000000000000000e+00, 0.000000000000000e+00, -4.214295198630766e-03, -2.154492448731479e-05, -1.063590136182776e-06, -4.938339400547621e-08, 3.307164284373492e-01, -5.449324677479329e-02, 3.240890592179209e-01
50, 2.265850000000000e-02, -2.172400000000000e-02, 1.145773828167206e-03, 1.018479180589935e-06, 6.796359182613279e-06, 3.235960972213287e-08, -2.165102660528206e-01, -2.626477454470595e-01, -3.382941792542499e-01
51, 4.372870000000000e-02, -2.856010000000000e-02, 9.477624357013107e-03, -3.646796703661192e-05, 8.725648061496701e-06, 4.097392433079565e-08, -1.829383390848026e-02, -5.798323198967453e-02, -6.072603309030827e-02
52, 6.475994833200724e-02, -3.274683792435010e-02, 6.962097149906494e-03, -2.823449984011313e-05, 1.518072087159466e-05, 5.448659556614268e-08, 5.274846117280946e-02, 2.186940734006033e-01, 2.244028477507500e-01
53, 8.553536154571025e-02, -3.556160344406927e-02, 6.122448892783494e-03, -2.666759264716070e-05, 1.690284667733420e-05, 4.610808841760595e-08, 6.770604306987706e-03, 3.364574672846238e-02, 3.419636067590404e-02
54, 1.061511615880591e-01, -3.746909117339604e-02, 5.171582732610689e-03, -2.362074178536279e-05, 1.649289916077180e-05, 4.471450182183896e-08, 2.975768794964519e-03, 1.977186596430633e-02, 1.994191909347754e-02
55, 1.266477532304605e-01, -3.872581758065680e-02, 4.351071857946733e-03, -2.067909619231162e-05, 1.775311003033327e-05, 3.921704565196167e-08, 1.494520301478962e-03, 1.849607862468889e-02, 1.854732850719757e-02
56, 1.470643624447325e-01, -3.949288012413098e-02, 4.553757104344291e-03, -2.218745833163822e-05, 1.777940192246529e-05, 3.747226410690241e-08, 8.541401923408224e-04, -4.001842477293907e-03, -3.976266125898303e-03
57, 1.674068325935828e-01, -3.987137863318105e-02, 3.855661753917742e-03, -2.007237386871090e-05, 1.609261641756219e-05, 3.114006640866505e-08, -7.077489591774083e-05, -5.990924919322841e-03, -5.991340246601983e-03
58, 1.876917624474177e-01, -3.993416222642499e-02, 3.244280850559659e-03, -1.737108552658824e-05, 1.520986283092736e-05, 3.017205584737620e-08, 3.229298744689670e-04, 2.074372102641288e-02, 2.074253453656952e-02
59, 2.079327351969953e-01, -3.973682780412095e-02, 2.918370919883964e-03, -1.636360250995326e-05, 1.523538528226915e-05, 2.684785972509817e-08, 4.557536401937723e-05, 7.756544548216338e-03, 7.754969524411273e-03
60, 2.281357241938552e-01, -3.932276724865441e-02, 2.768829526315041e-03, -1.600733923475294e-05, 1.445165321628531e-05, 2.478393468289312e-08, 7.543769527372174e-05, 3.482598666594245e-03, 3.479621811404690e-03
61, 2.483099542295209e-01, -3.872647742501004e-02, 2.152645220311883e-03, -1.321578347850651e-05, 1.358026951433783e-05, 2.275471249604679e-08, 5.322588097436661e-05, 1.846588352789106e-03, 1.843785550706842e-03
62, 2.684588548862465e-01, -3.797705784124084e-02, 2.018055305936202e-03, -1.268977094308149e-05, 1.330267449365451e-05, 2.010079699652475e-08, -2.756221125209322e-04, 8.671123095749699e-03, 8.675180107774700e-03
63, 2.885908014385483e-01, -3.709839368671328e-02, 1.827037555221365e-03, -1.183393182940382e-05, 1.287906623172969e-05, 1.925924362051398e-08, -2.339491482976822e-04, 7.235806212568755e-03, 7.238877658941234e-03
64, 3.087084275337210e-01, -3.611127286866483e-02, 1.718767032521118e-03, -1.161013910551236e-05, 1.280776612876385e-05, 1.703844703762175e-08, -6.189539220413668e-05, 2.397435815717746e-03, 2.397456576655251e-03
65, 3.288174539459430e-01, -3.503353640948315e-02, 1.806235483127983e-03, -1.212067980235384e-05, 1.221302952440071e-05, 1.658546605484802e-08, -2.214623741768234e-04, 6.062771903930135e-03, 6.065731845667392e-03
66, 3.489205499882299e-01, -3.388075738053885e-02, 1.624374510409173e-03, -1.111128738877597e-05, 1.143095430306936e-05, 1.595150986743454e-08, -2.705218819147271e-04, 6.618896570927035e-03, 6.623355825047994e-03
67, 3.690202833722502e-01, -3.266710395951820e-02, 1.309371587865562e-03, -9.575696693405292e-06, 1.159719121578657e-05, 1.442055558539688e-08, -9.571138492700363e-05, 3.142944922877674e-03, 3.142884226198739e-03
68, 3.891211632164361e-01, -3.140471598811747e-02, 1.307828973747106e-03, -9.663218286727346e-06, 1.166625417513267e-05, 1.317445128169026e-08, 2.475771486039490e-04, -2.978869379796480e-03, -2.988587431524344e-03
69, 4.092906057161564e-01, -3.009864031887397e-02, 1.339576101946091e-03, -9.876087874832929e-06, 1.113849481559139e-05, 1.288466777976140e-08, -3.509672055616187e-04, 6.003181626305890e-03, 6.013240284889002e-03
70, 4.295589319624341e-01, -2.871619267714691e-02, 1.209529007227964e-03, -9.227033979053866e-06, 1.111734897039621e-05, 1.216452137980810e-08, -1.919594684200474e-04, 4.515229176787623e-03, 4.517604791453932e-03
71, 4.498282341553776e-01, -2.725873011356173e-02, 1.053148711960749e-03, -8.638374292430089e-06, 1.052145318658215e-05, 1.062868188773320e-08, -5.907033901330779e-04, 8.145719742490560e-03, 8.167105379475344e-03
72, 4.700989142788784e-01, -2.573450094929102e-02, 9.933078180237613e-04, -8.160459224981182e-06, 1.068047635663533e-05, 1.095843814768511e-08, -4.123531002003789e-04, 6.640370264975520e-03, 6.652462911981354e-03
73, 4.903713390116666e-01, -2.415089515454281e-02, 9.543437506998006e-04, -8.210097668069817e-06, 1.048588654754207e-05, 8.699313727471824e-09, 3.909679090244122e-04, -4.298528056830536e-03, -4.315987868777492e-03
74, 5.106488708935527e-01, -2.251454214051535e-02, 9.519618853656500e-04, -8.141072786193699e-06, 9.801261484585796e-06, 9.047672412267121e-09, -7.198554488173525e-04, 9.403335450798819e-03, 9.430718462435907e-03
75, 5.309308713604868e-01, -2.083133889008233e-02, 8.083202183962536e-04, -7.401866135029310e-06, 1.006362211276031e-05, 8.563340037998910e-09, -3.652133937414798e-04, 5.525420209047249e-03, 5.536599392583897e-03
76, 5.512176593188229e-01, -1.910678279547426e-02, 7.829161527444362e-04, -7.434156337467993e-06, 9.699173062583768e-06, 6.637596791678250e-09, -3.539439184157352e-04, 4.677008705328759e-03, 4.690140485962921e-03
77, 5.715105072111425e-01, -1.734556750665892e-02, 7.831342743985102e-04, -7.259423235021770e-06, 9.289657768897215e-06, 6.909752484923720e-09, -6.945648056110701e-04, 8.589450493938992e-03, 8.617295433360289e-03
78, 5.918106577897488e-01, -1.555182943807536e-02, 7.116348216208680e-04, -6.806136462286528e-06, 9.003077388928002e-06, 6.214066591539668e-09, -9.033011770582425e-04, 1.008443710109334e-02, 1.012481099484777e-02
79, 6.121182296957717e-01, -1.372917933119843e-02, 5.919305202363331e-04, -6.258886654759592e-06, 9.226332276558638e-06, 5.764405216957821e-09, -6.843808094552345e-04, 8.081592636345490e-03, 8.110389830351767e-03
80, 6.324333201510753e-01, -1.188082094320762e-02, 5.635159875774049e-04, -6.260990276911162e-06, 8.802485504254299e-06, 4.718609974991507e-09, -1.461464334110017e-04, 1.947888675828193e-03, 1.953101507442857e-03
81, 6.527569843095528e-01, -1.000986349866455e-02, 6.101385637474420e-04, -6.311903727410708e-06, 8.727181886643997e-06, 4.750708833693650e-09, -8.927975004032370e-04, 9.843254102155008e-03, 9.883643968116003e-03
82, 6.730901870812831e-01, -8.118910398657208e-03, 5.418970943232771e-04, -5.929798736515026e-06, 8.456683841462477e-06, 4.134750967372443e-09, -1.328999298806176e-03, 1.404890529169591e-02, 1.411161603616277e-02
83, 6.934311525105898e-01, -6.210111618279123e-03, 5.299563774989371e-04, -5.820110720355054e-06, 8.517510634709406e-06, 4.082511447181554e-09, -9.699262651992237e-04, 1.016274409787753e-02, 1.020891626022361e-02
84, 7.137827805724859e-01, -4.285037647322017e-03, 4.806040157233047e-04, -5.603562672312311e-06, 8.301674669152728e-06, 3.540167005301638e-09, -9.793080070226346e-04, 1.007954043997833e-02, 1.012697775878865e-02
85, 7.341443155789963e-01, -2.345329247210291e-03, 4.747987498020847e-04, -5.480568236426461e-06, 8.442231171701908e-06, 3.597785207401293e-09, -9.921604923351407e-04, 1.016487138463262e-02, 1.021315675268744e-02
86, 7.545158089809970e-01, -3.918973764834265e-04, 4.369049580216845e-04, -5.309818213305800e-06, 8.201813198308465e-06, 3.382854551180299e-09, -1.588641731317848e-03, 1.616424457130943e-02, 1.624208858312479e-02
87, 7.748981503057583e-01, 1.574354238351432e-03, 4.430371228191574e-04, -5.242437136201926e-06, 8.939051637738331e-06, 3.560315549940492e-09, 5.300601422540762e-06, 1.083969988304897e-04, 1.073828009825610e-04
88, 7.952922702001992e-01, 3.553104256948497e-03, 3.112814221541019e-04, -5.364224223886664e-06, 8.461897926637200e-06, 3.428715757954783e-10, -1.614726004594725e-03, 1.606565404967381e-02, 1.614651540103889e-02
89, 8.156975909951124e-01, 5.544406701493478e-03, 5.342692839243760e-04, -5.424550075316773e-06, 8.819905428599456e-06, 5.942483167086167e-09, -3.353074694058824e-03, 3.401468126715711e-02, 3.417954160252702e-02
90, 8.361146181814569e-01, 7.548033005382218e-03, 3.164913444607363e-04, -4.665167562275873e-06, 9.722324662208882e-06, 4.788278710886720e-09, -5.482983308312496e-04, 5.518905501298075e-03, 5.546072785008052e-03
91, 8.565430643191568e-01, 9.564699979550124e-03, 1.361725569163602e-04, -3.573430512994730e-06, 1.010913695975920e-05, 1.448438212937869e-09, -1.762677799300866e-03, 1.723618913468413e-02, 1.732599640563449e-02
92, 8.769857449764658e-01, 1.159514725240547e-02, 3.494096882940356e-04, -4.759017526246421e-06, 9.996007063072326e-06, 4.003561078499776e-09, -5.120999225415324e-03, 5.121416016914101e-02, 5.146954970559179e-02
93, 8.974404602660518e-01, 1.364048764133988e-02, 2.910203283416178e-04, -4.182199387626064e-06, 1.182920054982937e-05, 7.954658572001906e-09, -4.249223980405050e-03, 4.228836116707829e-02, 4.250131019299074e-02
94, 9.179101146662689e-01, 1.570230654224692e-02, 2.707604035014130e-04, -3.812156440850340e-06, 1.257806580259325e-05, 6.145770121946086e-09, -4.224491749687182e-03, 4.064485872991534e-02, 4.086365166713529e-02
95, 9.383935977827939e-01, 1.778224676813048e-02, 1.073680967785436e-04, -3.172868471892414e-06, 1.510030944882672e-05, 7.153040458846770e-09, -7.512356127217596e-03, 7.377469586091720e-02, 7.415619380372968e-02
96, 9.588907969811649e-01, 1.988246352472016e-02, 9.481960284336453e-05, -4.312976484331829e-06, 2.054910475333766e-05, 6.735087026856711e-09, -2.398671338241331e-02, 2.314573278856446e-01, 2.326968706864836e-01
97, 9.794035915770192e-01, 2.200499187949730e-02, 1.118757009979073e-03, -1.023872371667669e-05, 3.127923662460378e-05, 2.521887965364260e-08, -8.473613426490781e-02, 7.653827937846758e-01, 7.700422593879982e-01
98, 9.999320485773060e-01, 2.415153145950610e-02, 8.564658817691658e-03, -2.860245865815090e-05, 7.163722679933178e-06, 1.116058908691332e-07, -1.943315785855845e-03, -1.453673057900829e+00, -1.417384946351358e+00
99, 5.000000000000000e+00, 5.000000000000000e+00, -3.162680196453162e-03, -9.969389879319829e-06, -7.171726067861536e-06, 2.521667809794945e-08, 1.442540811206244e-05, 4.093810187351914e-05, 0.000000000000000e+00
100, 5.000000000000000e+00, -5.000000000000000e+00, -5.257832139491520e-03, -5.683173366261557e-06, 3.401220507309793e-06, 2.214552696791277e-08, -4.813964588713099e-06, -1.818185913416435e-05, 0.000000000000000e+00
101, -5.000000000000000e+00, -5.000000000000000e+00, -6.321770265933692e-02, -3.960817222083021e-05, -4.270750197023705e-07, 2.490178237475583e-07, -1.647310772776128e-06, -1.048908877853248e-05, 0.000000000000000e+00
102, -5.000000000000000e+00, 5.000000000000000e+00, -3.326140904901068e-01, -2.278306361250997e-04, -4.098795301223782e-05, 1.328049015519803e-06, -9.790424225225128e-07, -1.888956587773707e-05, 0.000000000000000e+00
103, -3.999999999998766e+00, 5.000000000000000e+00, -4.942688603409183e-03, -7.517363375088790e-05, -1.774741080398573e-05, 1.112627406115079e-07, 1.733259038329438e-06, -2.261137801434521e-05, 0.000000000000000e+00
104, -3.000000000000863e+00, 5.000000000000000e+00, -1.541797346450278e-01, -1.035937039400239e-04, 3.650628734035472e-05, 5.272043302940109e-07, 4.876770903647058e-06, 5.657036951103429e-06, 0.000000000000000e+00
105, -2.000000000004070e+00, 5.000000000000000e+00, -1.603894615269883e-01, -1.192730856099596e-04, 3.494393679420413e-05, 5.599434879837893e-07, 1.175515892588695e-05, 3.708667261504078e-05, 0.000000000000000e+00
106, -1.000000000007240e+00, 5.000000000000000e+00, -1.922241892968101e-01, -1.364505046298020e-04, 4.663775034127180e-05, 6.480797630423899e-07, 1.322054674167302e-05, 1.520140225867806e-05, 0.000000000000000e+00
107, -6.145306485905166e-12, 5.000000000000000e+00, -2.294126187223545e-01, -1.440343135892384e-04, 4.528357901793042e-05, 7.458164392584708e-07, -1.888206405711874e-05, -1.405013031850968e-04, 0.000000000000000e+00
108, 9.999999999950866e-01, 5.000000000000000e+00, -2.505795533530780e-01, -1.392446459862342e-04, 9.408914248334836e-05, 7.423838745321390e-07, -2.423472048275251e-05, -9.035163958012251e-05, 0.000000000000000e+00
109, 1.999999999996321e+00, 5.000000000000000e+00, -1.629794498536893e-01, -9.802004937040319e-05, 5.979274452324812e-05, 4.837963487392556e-07, 8.433798824756870e-06, 8.195745644040377e-05, 0.000000000000000e+00
110, 2.999999999997555e+00, 5.000000000000000e+00, -1.128463305160335e-01, -5.910660073816584e-05, 5.109494714309081e-05, 3.130230435290458e-07, 4.765496152729355e-06, 9.100765293524457e-05, 0.000000000000000e+00
111, 3.999999999998776e+00, 5.000000000000000e+00, -4.952123406736116e-02, -2.203041400423448e-05, 2.231001872132338e-05, 1.247732560820292e-07, 1.709820808553313e-06, 1.065645509650318e-04, 0.000000000000000e+00
112, 5.000000000000000e+00, 3.999999999998766e+00, -1.431013687124403e-02, -8.603653781405531e-06, -1.515749912199984e-06, 5.029549198052467e-08, 2.465748490855118e-05, 1.989762547571174e-07, 0.000000000000000e+00
113, 5.000000000000000e+00, 3.000000000000863e+00, -2.074392052182835e-02, -8.378651584899221e-06, -5.188685351499605e-06, 6.506033371194554e-08, 4.017174463615503e-05, -1.343989370625967e-06, 0.000000000000000e+00
114, 5.000000000000000e+00, 2.000000000004070e+00, -2.499558038201105e-02, -1.029298585761254e-05, -1.773428878566461e-06, 7.485896892279654e-08, 4.596667695170132e-05, -5.596062777977374e-06, 0.000000000000000e+00
115, 5.000000000000000e+00, 1.000000000007240e+00, -2.711917022984184e-02, -9.933048241586877e-06, -1.171634265392038e-06, 8.181699409285703e-08, -4.839489488459703e-05, 1.321932507228394e-05, 0.000000000000000e+00
116, 5.000000000000000e+00, 6.145306485905166e-12, -2.744121113387368e-02, -8.965503722418386e-06, 3.265441568725134e-07, 8.037549365934443e-08, -1.083149443874163e-04, -2.664789318228381e-06, 0.000000000000000e+00
117, 5.000000000000000e+00, -9.999999999950866e-01, -2.522927300023433e-02, -6.922472196365909e-06, 3.137072036377873e-06, 7.219505949731670e-08, -3.312261613359252e-05, -7.276429036615611e-06, 0.000000000000000e+00
118, 5.000000000000000e+00, -1.999999999996321e+00, -2.138640483257017e-02, -5.966449756090804e-06, 3.189334756816074e-06, 6.133031641357097e-08, 8.327277568438748e-06, 1.855813114125468e-06, 0.000000000000000e+00
119, 5.000000000000000e+00, -2.999999999997555e+00, -1.714140732274822e-02, -3.942358795172953e-06, 4.007444198283333e-06, 4.868118215401632e-08, -9.936051927324226e-06, -1.888241807613056e-08, 0.000000000000000e+00
120, 5.000000000000000e+00, -3.999999999998776e+00, -1.005417121690153e-02, -5.700868447458598e-06, 1.491249177245448e-07, 3.622385888586991e-08, -1.310030157175359e-05, -2.726198778453879e-07, 0.000000000000000e+00
121, 3.999999999998766e+00, -5.000000000000000e+00, -2.225646959162214e-02, -1.953074940845050e-06, -2.065492909038185e-05, 3.748440022337283e-08, 6.269511158709359e-07, -3.528686932095739e-05, 0.000000000000000e+00
122, 3.000000000000863e+00, -5.000000000000000e+00, -3.694864098762186e-02, -7.224838216983514e-06, -2.970185478841824e-05, 7.598357222599023e-08, 7.878999934046871e-07, -2.547767965964604e-05, 0.000000000000000e+00
123, 2.000000000004070e+00, -5.000000000000000e+00, -4.484129021191730e-02, -1.346246142666875e-05, -2.649824350318130e-05, 1.090470305293477e-07, 1.871641068439307e-06, -2.071462698740990e-06, 0.000000000000000e+00
124, 1.000000000007240e+00, -5.000000000000000e+00, -5.185362018618004e-02, -2.446069922836145e-05, -2.032154474101804e-05, 1.493640095078033e-07, 5.673099972536080e-07, 1.311468103085646e-05, 0.000000000000000e+00
